hazard.ratio,low.bound,upper.bound,percentile,cutoff.value,pval,hazard.direction,log10p,k_col,cluster,chosen
1.0748447424542138,0.597485285803854,1.9335894085276786,0.34,1.3221143138893566e-6,0.80962486417727,>=1,0.09171616279532022,Cluster_k12,3,FALSE
1.0042494027845634,0.5623667533029687,1.7933436802047673,0.35000000000000003,1.3331106978249607e-6,0.988564088070449,>=1,0.004995170363328466,Cluster_k12,3,FALSE
1.100274128578874,0.6160544620678544,1.9650911283987427,0.36000000000000004,1.4486789203237127e-6,0.7467480028634954,>=1,0.12682593021901103,Cluster_k12,3,FALSE
1.0219767716231698,0.5756356058683204,1.8144056953562335,0.37,1.5045012130947658e-6,0.9408304983328442,>=1,0.026488612778377423,Cluster_k12,3,FALSE
1.0916286773717312,0.6150227636560837,1.9375757121190385,0.38,1.5176940001999952e-6,0.7645739662275128,>=1,0.1165804938087805,Cluster_k12,3,FALSE
1.0091624211591865,0.5711913918537377,1.7829554275577222,0.39,1.6022187972765323e-6,0.9749436982040839,>=1,0.011020463547922379,Cluster_k12,3,FALSE
1.019804524223239,0.5773420030366608,1.8013608262625356,0.4,1.6472319518283578e-6,0.9461362060690005,>=1,0.024046337925815266,Cluster_k12,3,FALSE
0.9509554281575974,0.5403800993859792,1.6734817351156195,0.41000000000000003,1.6892980457207171e-6,0.8615609422091638,<1,0.06471399746253358,Cluster_k12,3,FALSE
0.9940482939063972,0.5651119639916099,1.7485597077765809,0.42000000000000004,1.7241587840221992e-6,0.9834716775271275,<1,0.007238142578193489,Cluster_k12,3,FALSE
1.0078170638389874,0.5734104121561001,1.771323318573667,0.43,1.7296945367494177e-6,0.9784099439316827,>=1,0.00947914205853258,Cluster_k12,3,FALSE
0.9628009122939148,0.5490572027110443,1.6883224409713193,0.44,1.749483118869747e-6,0.8947554054461849,<1,0.04829566924602264,Cluster_k12,3,FALSE
0.9186905753601259,0.5245709155063923,1.60891949650082,0.45,1.8086667669055084e-6,0.7667567035719208,<1,0.11534241839527447,Cluster_k12,3,FALSE
0.8678452894753541,0.49563712177002583,1.519570293231634,0.46,1.9368903629908435e-6,0.6199387074536715,<1,0.2076512465186862,Cluster_k12,3,FALSE
0.8164611929598036,0.46589476203173236,1.43081428239784,0.47000000000000003,2.070737927373973e-6,0.4786889646195944,<1,0.3199465843418622,Cluster_k12,3,FALSE
0.8972681909653194,0.511096850332499,1.5752204420638038,0.48000000000000004,2.0750915108175386e-6,0.705794605270146,<1,0.15132166548633705,Cluster_k12,3,FALSE
0.9307587901426955,0.5304025171571825,1.633310358463413,0.49,2.099244601872728e-6,0.8025234569407074,<1,0.09554226475358367,Cluster_k12,3,FALSE
0.9307587901426955,0.5304025171571825,1.633310358463413,0.5,2.1185349707677135e-6,0.8025234569407074,<1,0.09554226475358367,Cluster_k12,3,FALSE
0.9594228524399261,0.5469372848759158,1.6829940748925118,0.51,2.1211457457762597e-6,0.885134265410871,<1,0.05299084647248983,Cluster_k12,3,FALSE
1.072145673374422,0.6075862276902321,1.8919065188580027,0.52,2.1615865915298174e-6,0.8100117413144333,>=1,0.09150868587306442,Cluster_k12,3,FALSE
1.0908536710843297,0.618323810287462,1.924496051939096,0.53,2.26517495669558e-6,0.7640044758245446,>=1,0.11690409715702234,Cluster_k12,3,FALSE
1.0192343232650396,0.5769616876857391,1.8005330819944854,0.54,2.2952738475133278e-6,0.9476792604689038,>=1,0.023338623609091072,Cluster_k12,3,FALSE
1.0547500425904661,0.5972024139579548,1.8628485524221507,0.55,2.329925923074601e-6,0.8542702643089921,>=1,0.0684047104242037,Cluster_k12,3,FALSE
1.0100975027740573,0.5705697662920015,1.7882072016206827,0.56,2.42332357791092e-6,0.9724976528450433,>=1,0.0121114381849549,Cluster_k12,3,FALSE
0.9570080652327434,0.5386940173399245,1.7001570602975415,0.5700000000000001,2.4700108205524335e-6,0.8808634864576683,<1,0.05509139201016307,Cluster_k12,3,FALSE
0.8869918633662863,0.49695282262684154,1.583157454503011,0.5800000000000001,2.4843077493099164e-6,0.684963910734824,<1,0.16433230994058545,Cluster_k12,3,FALSE
0.8128182700072147,0.4527394281017611,1.459279883856335,0.59,2.5088302640233164e-6,0.4876011361997589,<1,0.31193529106696427,Cluster_k12,3,FALSE
0.8272338040259141,0.4607310166542982,1.4852826091295026,0.6,2.5446987656491928e-6,0.5253237434866457,<1,0.27957296959057987,Cluster_k12,3,FALSE
0.9060967711863526,0.5044269870627084,1.6276118840014966,0.61,2.6419636589125386e-6,0.7414234094879764,<1,0.12993370580179936,Cluster_k12,3,FALSE
0.9702936269411331,0.5403153606924712,1.7424448590097197,0.62,2.810053176297076e-6,0.9195833820447756,<1,0.03640888554484718,Cluster_k12,3,FALSE
0.9833499592564663,0.5475695082550163,1.7659440998664035,0.63,2.9240927279497536e-6,0.9551763904822508,<1,0.019916420731035465,Cluster_k12,3,FALSE
0.927053435608679,0.5125479865806969,1.6767758238740922,0.64,2.962938674775111e-6,0.8021940155873551,<1,0.09572058220364076,Cluster_k12,3,FALSE
1.0134802603210917,0.5602902765673706,1.8332323101398702,0.65,3.001689744885656e-6,0.9646812211613678,>=1,0.015616175529195031,Cluster_k12,3,FALSE
1.0693545570190606,0.5912872873672713,1.9339485103916116,0.66,3.054938444415043e-6,0.824459749221156,>=1,0.08383054210296507,Cluster_k12,3,FALSE
1.0693545570190606,0.5912872873672713,1.9339485103916116,0.67,3.088095334321653e-6,0.824459749221156,>=1,0.08383054210296507,Cluster_k12,3,FALSE
1.0641895606939125,0.5833393211659649,1.9414076507414062,0.68,3.2582791918550707e-6,0.8392744926180927,>=1,0.0760959758426271,Cluster_k12,3,FALSE
1.0697093250579837,0.5863667543743842,1.9514715518564458,0.6900000000000001,3.3500263856603414e-6,0.8261137845949686,>=1,0.08296013110769049,Cluster_k12,3,FALSE
1.141588384145178,0.6259565748235001,2.0819719629635105,0.7000000000000001,3.4681324196920347e-6,0.6657982169650825,>=1,0.17665737223621927,Cluster_k12,3,FALSE
1.1650698468023442,0.6388533512313883,2.1247250958481723,0.7100000000000001,3.578837812821127e-6,0.6182302616554044,>=1,0.20884974054043337,Cluster_k12,3,FALSE
1.1027911150199556,0.5986069514105459,2.03163067268305,0.72,3.682566068288189e-6,0.7536215510830627,>=1,0.12284669065224604,Cluster_k12,3,FALSE
1.1140399402273615,0.6046698092496324,2.052500338923673,0.73,3.741575990659502e-6,0.7290553954840432,>=1,0.13723947162849048,Cluster_k12,3,FALSE
1.2018407231630583,0.6525448775318844,2.2135199793711142,0.74,3.889233107073797e-6,0.5551716274685452,>=1,0.2555727369853111,Cluster_k12,3,FALSE
1.2950550077566074,0.7032376802652879,2.3849226515888273,0.75,4.00099769436345e-6,0.406589081336782,>=1,0.3908442882136102,Cluster_k12,3,FALSE
1.1771457327958421,0.6315364966485851,2.1941282627257395,0.76,4.025114071593542e-6,0.6077102612003692,>=1,0.21630343051943565,Cluster_k12,3,FALSE
1.13558315920908,0.6006036467485417,2.1470883809321553,0.77,4.174435708788578e-6,0.6956250913539935,>=1,0.15762476128684783,Cluster_k12,3,FALSE
1.1918520988747012,0.6302762161446723,2.2537918918805735,0.78,4.391713363641937e-6,0.5892476042614718,>=1,0.2297021745365839,Cluster_k12,3,FALSE
1.3002408874110833,0.6874986319887536,2.4590977881730787,0.79,4.4185965839147426e-6,0.41936733343117194,>=1,0.3774054018704705,Cluster_k12,3,FALSE
1.4837617971805905,0.784642635136284,2.8057984261716675,0.8,4.448038866156138e-6,0.22479851597233838,>=1,0.6482065601276732,Cluster_k12,3,FALSE
1.7150161775393147,0.9060604394968002,3.246229899249397,0.81,4.47295848154122e-6,0.09753095778678904,>=1,1.0108575108454754,Cluster_k12,3,FALSE
1.9914263709028488,1.0507254573409,3.7743246468621754,0.8200000000000001,4.534121226701391e-6,0.03471686670276581,>=1,1.4594594780549928,Cluster_k12,3,FALSE
1.8618730039590745,0.9667726509064214,3.5857148830404117,0.8300000000000001,4.563311670421983e-6,0.06304048041545633,>=1,1.200380485858179,Cluster_k12,3,FALSE
1.8618730039590745,0.9667726509064214,3.5857148830404117,0.8400000000000001,4.565698968570984e-6,0.06304048041545633,>=1,1.200380485858179,Cluster_k12,3,FALSE
1.7155300990680533,0.8737555454354228,3.368268775154753,0.85,4.86469632227121e-6,0.11690093259237079,>=1,0.9321820241837121,Cluster_k12,3,FALSE
1.5527719043686674,0.7726611156906165,3.1205149813209103,0.86,5.036902183637782e-6,0.2165695135893561,>=1,0.6644026788823169,Cluster_k12,3,FALSE
1.4860966766626023,0.7193086137764826,3.070286230541226,0.87,5.149575119183675e-6,0.2845978567934854,>=1,0.5457683747586478,Cluster_k12,3,FALSE
1.527254642456769,0.7392048182444634,3.155426865919545,0.88,5.188052106189575e-6,0.2527130780561903,>=1,0.5973722824937369,Cluster_k12,3,FALSE
1.4085917736738112,0.658796797208031,3.0117492878991583,0.89,5.28778165374152e-6,0.3769190816333833,>=1,0.42375187571485917,Cluster_k12,3,FALSE
1.3665634199246286,0.6126570827232283,3.0481906328009423,0.9,5.3785622101417395e-6,0.44547897868830877,>=1,0.3511727846800065,Cluster_k12,3,FALSE
1.2441366605234319,0.5283173245820727,2.9298225858537754,0.91,5.598224736263185e-6,0.6171670458888453,>=1,0.2095972714791392,Cluster_k12,3,FALSE
1.3194717483785177,0.5215635467299332,3.3380509540682284,0.92,5.78333963486439e-6,0.5582632993814032,>=1,0.25316092203322443,Cluster_k12,3,FALSE
1.183653732104495,0.4243727196492542,3.3014284204763733,0.93,5.995026193320259e-6,0.7473267578462929,>=1,0.12648946766093197,Cluster_k12,3,FALSE
1.2658897607494861,0.45347753204614744,3.533751449911563,0.9400000000000001,6.352072312412607e-6,0.652606613586466,>=1,0.185348529338285,Cluster_k12,3,FALSE
1.2234439320060293,0.3792502609190244,3.946773961697988,0.9500000000000001,6.658782557674882e-6,0.7357555876638673,>=1,0.13326643098523955,Cluster_k12,3,FALSE
0.811424707537521,0.1965395785272953,3.3500125569411043,0.9600000000000001,7.024251788354751e-6,0.7727000286641111,<1,0.11198907164436551,Cluster_k12,3,FALSE
1.050281643134383,0.25369671267860566,4.348071830566071,0.97,7.316889748910753e-6,0.9460395898418578,>=1,0.024090688872949826,Cluster_k12,3,FALSE
0.9209460448522782,0.12642626513080554,6.708587148813846,0.98,8.24447006883853e-6,0.9352155103512321,<1,0.02908829910445615,Cluster_k12,3,FALSE
1.0767198750614318e-7,0,Inf,0.99,1.1431283873834029e-5,0.9957757518001361,<1,0.0018384534648721626,Cluster_k12,3,FALSE
0.13017591241988755,0.016272119473460953,1.041398952483601,0.01,3.072581886376997e-9,0.05463979017391775,<1,1.262490977087956,Cluster_k12,4,FALSE
1.600198281461574,0.21648155154554685,11.828419196514432,0.02,8.160768024032798e-9,0.6450643799655665,>=1,0.19039693890195394,Cluster_k12,4,TRUE
0.774681561402346,0.18313531037051373,3.2769842165479126,0.03,1.4477569221488528e-8,0.7286265166397743,<1,0.1374950276854003,Cluster_k12,4,FALSE
0.774681561402346,0.18313531037051373,3.2769842165479126,0.04,2.0605222750395762e-8,0.7286265166397743,<1,0.1374950276854003,Cluster_k12,4,FALSE
0.9983528716690441,0.2982160111153541,3.342236564167194,0.05,3.9469324054620925e-8,0.9978664527092554,<1,9.275776829150204e-4,Cluster_k12,4,FALSE
1.0433391632648246,0.3607186377537864,3.017744290621197,0.060000000000000005,5.4077615211183084e-8,0.9375947328608318,>=1,0.027984841061374253,Cluster_k12,4,FALSE
0.9071845225824812,0.3474909876932286,2.3683600069068533,0.06999999999999999,6.094781727916212e-8,0.8422977091291048,<1,0.07453438049561813,Cluster_k12,4,FALSE
0.9071845225824812,0.3474909876932286,2.3683600069068533,0.08,8.083637352416921e-8,0.8422977091291048,<1,0.07453438049561813,Cluster_k12,4,FALSE
1.0473242167947898,0.4037878867929605,2.716495593259938,0.09,8.78633210102947e-8,0.9242473282222031,>=1,0.03421179619443491,Cluster_k12,4,FALSE
0.9923252563379992,0.41133555382198306,2.39393216855851,0.09999999999999999,1.0435105338324399e-7,0.9863194534734846,<1,0.005982401071995419,Cluster_k12,4,FALSE
0.9923252563379992,0.41133555382198306,2.39393216855851,0.11,1.6215691784848135e-7,0.9863194534734846,<1,0.005982401071995419,Cluster_k12,4,FALSE
0.9217793714786908,0.4032555068575088,2.1070442814408623,0.12,1.6945440880930404e-7,0.846885184556923,<1,0.07217546463188984,Cluster_k12,4,FALSE
0.8111263194187909,0.36994539496484463,1.7784405888236454,0.13,1.812466913274863e-7,0.6012478334941672,<1,0.22094647552991786,Cluster_k12,4,FALSE
0.9575180664684966,0.4369465021795344,2.098290850344999,0.14,2.0275027086259383e-7,0.9136380376422306,<1,0.03922582766845454,Cluster_k12,4,FALSE
0.9575180664684966,0.4369465021795344,2.098290850344999,0.15000000000000002,2.154775205698112e-7,0.9136380376422306,<1,0.03922582766845454,Cluster_k12,4,FALSE
1.0169749053304338,0.4648307002293082,2.2249777339612877,0.16,2.3217274282092002e-7,0.9663881483471569,>=1,0.014848404818755443,Cluster_k12,4,FALSE
0.9182264973788455,0.4337880807657357,1.9436677443978803,0.17,2.6215605047871415e-7,0.8235543519322212,<1,0.08430773351267398,Cluster_k12,4,FALSE
0.9182264973788455,0.4337880807657357,1.9436677443978803,0.18000000000000002,3.1566324237765453e-7,0.8235543519322212,<1,0.08430773351267398,Cluster_k12,4,FALSE
0.8293792902944866,0.40230013170926415,1.7098428584818337,0.19,3.6386616646526313e-7,0.6122890341145526,<1,0.21304351855901701,Cluster_k12,4,FALSE
0.8764995758326851,0.4253055605243342,1.8063518978866506,0.2,4.1150133941700553e-7,0.720880842276513,<1,0.14213651588876974,Cluster_k12,4,FALSE
0.8019613237128012,0.3973965828080985,1.6183882613851246,0.21000000000000002,4.5422231587557635e-7,0.5378525505915731,<1,0.26933676753298874,Cluster_k12,4,FALSE
0.8019613237128012,0.3973965828080985,1.6183882613851246,0.22,4.733952513973228e-7,0.5378525505915731,<1,0.26933676753298874,Cluster_k12,4,FALSE
0.7817085208071596,0.39420283529691574,1.5501365205611919,0.23,5.011892752752405e-7,0.4807808231541445,<1,0.31805286331070387,Cluster_k12,4,FALSE
0.712469896762143,0.3642548257749031,1.3935665854594503,0.24000000000000002,6.151779778206856e-7,0.32196492518677583,<1,0.49219143770645585,Cluster_k12,4,FALSE
0.712469896762143,0.3642548257749031,1.3935665854594503,0.25,8.607447683980444e-7,0.32196492518677583,<1,0.49219143770645585,Cluster_k12,4,FALSE
0.8108454606172147,0.4200964181557101,1.565046338385703,0.26,8.809734311271943e-7,0.5320058292572563,<1,0.2740836090576016,Cluster_k12,4,FALSE
0.8406636097748346,0.4356709250863176,1.6221309803027066,0.27,9.073172786687232e-7,0.6047821614853225,<1,0.21840102716746995,Cluster_k12,4,FALSE
0.784109359972963,0.4101400865128963,1.4990670471267804,0.28,9.415161790323128e-7,0.4620012640971836,<1,0.33535683615452305,Cluster_k12,4,FALSE
0.784109359972963,0.4101400865128963,1.4990670471267804,0.29000000000000004,9.895875799182707e-7,0.4620012640971836,<1,0.33535683615452305,Cluster_k12,4,FALSE
0.8946837967747886,0.46787968790104795,1.7108224975576214,0.3,1.0685330358067151e-6,0.736522660937296,<1,0.1328138864742742,Cluster_k12,4,FALSE
0.9253191895147115,0.48394234785932105,1.7692512471197477,0.31,1.1442741607328902e-6,0.8144422928753869,<1,0.08913968210273039,Cluster_k12,4,FALSE
0.9321281545200911,0.49084679290461475,1.7701305356555017,0.32,1.2057750862192964e-6,0.8299274482567559,<1,0.08095987171903943,Cluster_k12,4,FALSE
0.9321281545200911,0.49084679290461475,1.7701305356555017,0.33,1.2244993879384425e-6,0.8299274482567559,<1,0.08095987171903943,Cluster_k12,4,FALSE
0.8548567427919826,0.4525459291027088,1.614819632000406,0.34,1.270925242005177e-6,0.6289230642168973,<1,0.20140247829028304,Cluster_k12,4,FALSE
0.9279549205883048,0.49168738040030313,1.751316728818603,0.35000000000000003,1.3238558904853975e-6,0.8175186843810911,<1,0.08750231275834756,Cluster_k12,4,FALSE
0.9279549205883048,0.49168738040030313,1.751316728818603,0.36000000000000004,1.3576869863888173e-6,0.8175186843810911,<1,0.08750231275834756,Cluster_k12,4,FALSE
0.8504640063298303,0.45217380664292894,1.599581876341966,0.37,1.367357043627795e-6,0.6152884677831727,<1,0.21092122472192965,Cluster_k12,4,FALSE
0.8420105371634051,0.44852351408999885,1.580701395628379,0.38,1.3713695683256971e-6,0.5925609440494632,<1,0.22726697645159818,Cluster_k12,4,FALSE
0.8687960009004151,0.462771707723625,1.6310558285713894,0.39,1.376330558301721e-6,0.661641914258978,<1,0.17937699052503628,Cluster_k12,4,FALSE
0.8687960009004151,0.462771707723625,1.6310558285713894,0.4,1.4099784921668724e-6,0.661641914258978,<1,0.17937699052503628,Cluster_k12,4,FALSE
0.8367869298926588,0.44591297928356427,1.5702892684671186,0.41000000000000003,1.4528542389863524e-6,0.5790083069259914,<1,0.23731520548458396,Cluster_k12,4,FALSE
0.7733079077900885,0.41131946863775054,1.4538702051503127,0.42000000000000004,1.4895993155408283e-6,0.42479647130189463,<1,0.37181909950775616,Cluster_k12,4,FALSE
0.7733079077900885,0.41131946863775054,1.4538702051503127,0.43,1.5069847339081215e-6,0.42479647130189463,<1,0.37181909950775616,Cluster_k12,4,FALSE
0.7744286094831908,0.41193174995707604,1.4559199946315433,0.44,1.6701277501966196e-6,0.42738121700309484,<1,0.36918456858084225,Cluster_k12,4,FALSE
0.8430191594669227,0.44842260671268236,1.584847178955167,0.45,1.7494494934463457e-6,0.5959691357382126,<1,0.2247762310746402,Cluster_k12,4,FALSE
0.9033298388909332,0.48047763420512635,1.6983200460114427,0.46,1.7583816401405328e-6,0.7522770761457824,<1,0.12362217207032096,Cluster_k12,4,FALSE
0.9033298388909332,0.48047763420512635,1.6983200460114427,0.47000000000000003,1.78494680160534e-6,0.7522770761457824,<1,0.12362217207032096,Cluster_k12,4,FALSE
0.904618358142402,0.48118055150293204,1.7006804853858866,0.48000000000000004,1.8656149331905253e-6,0.7556250356932755,<1,0.12169366128048986,Cluster_k12,4,FALSE
1.047821766150531,0.5574433576431151,1.969582090386539,0.49,1.9386311809963932e-6,0.8846531534750882,>=1,0.05322697004507897,Cluster_k12,4,FALSE
1.047821766150531,0.5574433576431151,1.969582090386539,0.5,1.9753319105643902e-6,0.8846531534750882,>=1,0.05322697004507897,Cluster_k12,4,FALSE
0.9844612874054453,0.5221052612348089,1.8562617509501016,0.51,2.0392871191142945e-6,0.9614000880188296,<1,0.017095842446512504,Cluster_k12,4,FALSE
1.0666943778618083,0.5656099960396019,2.01169870357511,0.52,2.0894312695863133e-6,0.8418983921966886,>=1,0.07474031986739557,Cluster_k12,4,FALSE
0.9692722138553287,0.5114011233357296,1.837087526175114,0.53,2.123134370026521e-6,0.9237832975395838,<1,0.03442989427822356,Cluster_k12,4,FALSE
0.9692722138553287,0.5114011233357296,1.837087526175114,0.54,2.1300547883470426e-6,0.9237832975395838,<1,0.03442989427822356,Cluster_k12,4,FALSE
1.1294165553271605,0.5950092455095013,2.1438015712760885,0.55,2.1523095124538906e-6,0.7097502551875264,>=1,0.14889444265344062,Cluster_k12,4,FALSE
1.1347743187384964,0.5979365761991539,2.153594220065778,0.56,2.167602131085247e-6,0.6989259727906795,>=1,0.1555688204074403,Cluster_k12,4,FALSE
1.1364590454929795,0.5988533791532876,2.156686773495221,0.5700000000000001,2.1712299026860576e-6,0.6955469634014164,>=1,0.1576735410745187,Cluster_k12,4,FALSE
1.1364590454929795,0.5988533791532876,2.156686773495221,0.5800000000000001,2.189670815713657e-6,0.6955469634014164,>=1,0.1576735410745187,Cluster_k12,4,FALSE
1.1568236890765662,0.6096582515331435,2.195067555049673,0.59,2.2004394466053214e-6,0.6557718007762544,>=1,0.1832472626141651,Cluster_k12,4,FALSE
1.288592852862458,0.6785416912853082,2.4471179321390077,0.6,2.2141234697116043e-6,0.4384351803059433,>=1,0.3580946050717168,Cluster_k12,4,FALSE
1.288592852862458,0.6785416912853082,2.4471179321390077,0.61,2.2453614793526125e-6,0.4384351803059433,>=1,0.3580946050717168,Cluster_k12,4,FALSE
1.2905617438601962,0.6796052862995677,2.4507602402334783,0.62,2.619025132580701e-6,0.4356545747825733,>=1,0.36085772110564185,Cluster_k12,4,FALSE
1.3505487584368223,0.7115404976793971,2.5634267548564527,0.63,2.8417367438632966e-6,0.35804306017365034,>=1,0.44606473963759996,Cluster_k12,4,FALSE
1.3622286638386103,0.7177922767863462,2.5852422665950083,0.64,2.867929539409083e-6,0.34433279066473593,>=1,0.4630216176477565,Cluster_k12,4,FALSE
1.3622286638386103,0.7177922767863462,2.5852422665950083,0.65,2.8720137882114175e-6,0.34433279066473593,>=1,0.4630216176477565,Cluster_k12,4,FALSE
1.4730514202281488,0.7762949926458584,2.7951751681928654,0.66,2.8986727945546686e-6,0.23595412215694722,>=1,0.6271724310594179,Cluster_k12,4,FALSE
1.4617941866171904,0.7641871508947434,2.7962289624026075,0.67,2.947776315918368e-6,0.25126916412445127,>=1,0.5998608049700547,Cluster_k12,4,FALSE
1.4617941866171904,0.7641871508947434,2.7962289624026075,0.68,3.024403669214568e-6,0.25126916412445127,>=1,0.5998608049700547,Cluster_k12,4,FALSE
1.3151918203432016,0.6813490234751831,2.5386835009688196,0.6900000000000001,3.092539405542358e-6,0.41420209623507376,>=1,0.38278770751639135,Cluster_k12,4,FALSE
1.4501089687639614,0.7501653852073056,2.803136565290298,0.7000000000000001,3.338736165637922e-6,0.26909867801787474,>=1,0.5700884357589227,Cluster_k12,4,FALSE
1.5035649925336139,0.77787915016524,2.906245380522641,0.7100000000000001,3.6736621833881133e-6,0.22515610629475213,>=1,0.6475162703570339,Cluster_k12,4,FALSE
1.5035649925336139,0.77787915016524,2.906245380522641,0.72,3.7379923668184016e-6,0.22515610629475213,>=1,0.6475162703570339,Cluster_k12,4,FALSE
1.6001320075657606,0.8164605609324961,3.1360025996995144,0.73,3.769644037356658e-6,0.1709051222371354,>=1,0.7672449207433581,Cluster_k12,4,FALSE
1.5312310755671192,0.7705860523645467,3.042708338137981,0.74,3.7957882641224436e-6,0.2239361900423487,>=1,0.6498757149711692,Cluster_k12,4,FALSE
1.5312310755671192,0.7705860523645467,3.042708338137981,0.75,3.82794992176873e-6,0.2239361900423487,>=1,0.6498757149711692,Cluster_k12,4,FALSE
1.5342973444026107,0.7721606471409271,3.048676916853109,0.76,3.885979566351825e-6,0.22174148099916743,>=1,0.6541530561687128,Cluster_k12,4,FALSE
1.9434921366463034,0.9717680317863733,3.886896421425353,0.77,3.983611585586922e-6,0.060246782684542144,>=1,1.220066140448658,Cluster_k12,4,FALSE
1.8419852597095885,0.9061760910264447,3.7442057129803326,0.78,4.081770570244484e-6,0.09145912666999097,>=1,1.0387729499509049,Cluster_k12,4,FALSE
1.8419852597095885,0.9061760910264447,3.7442057129803326,0.79,4.093568644883017e-6,0.09145912666999097,>=1,1.0387729499509049,Cluster_k12,4,FALSE
1.617630696263768,0.7790750555880266,3.3587637682992693,0.8,4.102915605575244e-6,0.19696427295523153,>=1,0.7056125426989629,Cluster_k12,4,FALSE
1.474032246855835,0.6918026022385991,3.140738496415027,0.81,4.174806036789388e-6,0.3147500030231217,>=1,0.502034257048773,Cluster_k12,4,FALSE
1.5542916225427958,0.7294445842710289,3.31186563036995,0.8200000000000001,4.318331241342323e-6,0.2531961344650235,>=1,0.5965429289600725,Cluster_k12,4,FALSE
1.5542916225427958,0.7294445842710289,3.31186563036995,0.8300000000000001,4.340181609792288e-6,0.2531961344650235,>=1,0.5965429289600725,Cluster_k12,4,FALSE
1.3640000476048137,0.6195772767711785,3.00284758595666,0.8400000000000001,4.358545526434651e-6,0.44071546648282817,>=1,0.35584170807805043,Cluster_k12,4,FALSE
1.3215662491348446,0.5752411869190781,3.036182718776768,0.85,4.4423145469733415e-6,0.5111881093625412,>=1,0.2914192567633769,Cluster_k12,4,FALSE
1.3215662491348446,0.5752411869190781,3.036182718776768,0.86,4.700669224992376e-6,0.5111881093625412,>=1,0.2914192567633769,Cluster_k12,4,FALSE
1.1057556777937083,0.45660811304184923,2.677779005781617,0.87,4.814333555669324e-6,0.8237125025935138,>=1,0.08422434209429988,Cluster_k12,4,FALSE
0.902883345793504,0.34769452061612394,2.3445820620547,0.88,4.9386032178874014e-6,0.8338008476239974,<1,0.07893766771507318,Cluster_k12,4,FALSE
0.7569229745736977,0.2642549961632818,2.168104284709466,0.89,5.110866579569651e-6,0.6039796309647176,<1,0.21897770758547447,Cluster_k12,4,FALSE
0.7569229745736977,0.2642549961632818,2.168104284709466,0.9,5.4375465372941675e-6,0.6039796309647176,<1,0.21897770758547447,Cluster_k12,4,FALSE
0.6144365877479997,0.18513593091643213,2.0392169067052595,0.91,5.599473626831684e-6,0.426174640723152,<1,0.3704123962963041,Cluster_k12,4,FALSE
0.7198192287588686,0.21553252711345103,2.4039978050193622,0.92,6.166164058073712e-6,0.5931097916275716,<1,0.22686490615597357,Cluster_k12,4,FALSE
0.7198192287588686,0.21553252711345103,2.4039978050193622,0.93,7.669114148253167e-6,0.5931097916275716,<1,0.22686490615597357,Cluster_k12,4,FALSE
0.7289175066379695,0.21811330405785403,2.435984974774316,0.9400000000000001,8.371135944490655e-6,0.6075036987438788,<1,0.21645107354995233,Cluster_k12,4,FALSE
0.8237205229017627,0.24471975840822294,2.7726224652351323,0.9500000000000001,8.935293426614805e-6,0.7541614772625158,<1,0.12253565522342622,Cluster_k12,4,FALSE
0.6290344979795321,0.14389524045326824,2.7498088081437646,0.9600000000000001,9.364920330601039e-6,0.5379316806877769,<1,0.2692728778361582,Cluster_k12,4,FALSE
0.6290344979795321,0.14389524045326824,2.7498088081437646,0.97,9.484897884129433e-6,0.5379316806877769,<1,0.2692728778361582,Cluster_k12,4,FALSE
1.9342446566637823,0.46017818134088306,8.130116862409377,0.98,1.0563215980640487e-5,0.36784279523349067,>=1,0.4343377458631058,Cluster_k12,4,FALSE
10.504352534397482,1.2638813259302366,87.30362566729892,0.99,1.216403876281436e-5,0.029501611758345012,>=1,1.53015425661051,Cluster_k12,4,FALSE
9240995.00847384,0,Inf,0.01,4.5025721962817344e-8,0.9978389166026542,>=1,9.395621965959078e-4,Cluster_k12,5,TRUE
85287234.61703697,0,Inf,0.02,4.580173478725098e-8,0.99802875520343,>=1,8.569456402154994e-4,Cluster_k12,5,FALSE
136698934.13210478,0,Inf,0.03,5.741767691117582e-8,0.9974266377597824,>=1,0.0011190374836036391,Cluster_k12,5,FALSE
128962480.02947953,0,Inf,0.04,7.991512437847921e-8,0.997226033452607,>=1,0.001206392385239795,Cluster_k12,5,FALSE
126528179.52328679,0,Inf,0.05,8.780343501318941e-8,0.9971526536138979,>=1,0.0012383506680426848,Cluster_k12,5,FALSE
4.685515744234271,0.5727084076769413,38.33374452894584,0.060000000000000005,8.863890339545932e-8,0.14980727513098469,>=1,0.8244670953647131,Cluster_k12,5,FALSE
4.8183757861642125,0.592190904601594,39.20483248947066,0.06999999999999999,9.963660367920397e-8,0.14152740452088453,>=1,0.8491594578086343,Cluster_k12,5,FALSE
5.037855244607378,0.6240718337725006,40.66837195999795,0.08,1.137269180023782e-7,0.12914413677018388,>=1,0.8889253063017968,Cluster_k12,5,FALSE
5.037855244607378,0.6240718337725006,40.66837195999795,0.09,1.2806400594953714e-7,0.12914413677018388,>=1,0.8889253063017968,Cluster_k12,5,FALSE
5.6335606446619035,0.7091520457506918,44.75345693106954,0.09999999999999999,1.4865441410898505e-7,0.10206388957678128,>=1,0.9911278850578226,Cluster_k12,5,FALSE
6.169590213232301,0.7851649266086783,48.47878720668146,0.11,1.5775788553466857e-7,0.08362771410147585,>=1,1.077649774154863,Cluster_k12,5,FALSE
